GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13
1500000US360290163002,360290163002,"Block Group 2, Census Tract 163, Erie County, New York",289,104,20,26,19,23,52,30,13,22,28,32,62,50,79,70,0,12,0,12,9,14,0,12,7,12
1500000US360290163003,360290163003,"Block Group 3, Census Tract 163, Erie County, New York",490,143,0,12,100,71,127,61,37,38,93,41,20,20,113,63,0,12,0,12,0,12,0,12,0,12
1500000US360290164001,360290164001,"Block Group 1, Census Tract 164, Erie County, New York",211,89,0,12,24,26,49,44,27,31,11,18,19,18,20,23,0,12,0,12,24,28,33,52,4,10
1500000US360290164002,360290164002,"Block Group 2, Census Tract 164, Erie County, New York",289,110,0,12,51,42,75,63,62,54,69,47,13,20,19,20,0,12,0,12,0,12,0,12,0,12
1500000US360290164003,360290164003,"Block Group 3, Census Tract 164, Erie County, New York",190,81,16,20,43,44,20,18,70,57,41,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360290164004,360290164004,"Block Group 4, Census Tract 164, Erie County, New York",329,143,0,12,0,12,26,35,56,49,82,73,16,19,46,44,0,12,26,39,28,28,49,52,0,12
1500000US360290165001,360290165001,"Block Group 1, Census Tract 165, Erie County, New York",511,145,72,78,78,55,61,54,95,67,39,31,53,48,35,37,10,12,16,18,33,42,9,11,10,16
1500000US360290166001,360290166001,"Block Group 1, Census Tract 166, Erie County, New York",165,73,0,12,9,14,7,11,41,39,13,15,18,30,46,43,24,38,0,12,0,12,7,12,0,12
1500000US360290166002,360290166002,"Block Group 2, Census Tract 166, Erie County, New York",170,96,21,34,98,61,0,12,20,33,0,12,0,12,20,17,0,12,11,17,0,12,0,12,0,12
1500000US360290166003,360290166003,"Block Group 3, Census Tract 166, Erie County, New York",139,66,9,16,12,18,9,16,14,15,67,55,4,6,0,12,0,12,5,7,0,12,12,20,7,11
1500000US360290166004,360290166004,"Block Group 4, Census Tract 166, Erie County, New York",333,113,11,16,21,34,108,66,55,56,21,20,17,26,33,40,23,37,0,12,27,37,16,25,1,2
1500000US360290167001,360290167001,"Block Group 1, Census Tract 167, Erie County, New York",285,86,2,4,23,24,85,64,53,44,77,48,18,21,12,13,0,12,15,16,0,12,0,12,0,12
1500000US360290167002,360290167002,"Block Group 2, Census Tract 167, Erie County, New York",328,95,18,21,52,50,56,29,56,42,35,21,44,33,52,35,0,12,0,12,7,10,8,12,0,12
1500000US360290167003,360290167003,"Block Group 3, Census Tract 167, Erie County, New York",385,130,36,39,16,16,70,51,162,100,67,40,4,6,15,18,0,12,12,16,3,5,0,12,0,12
1500000US360290168001,360290168001,"Block Group 1, Census Tract 168, Erie County, New York",146,95,0,12,0,12,41,44,25,31,54,56,0,12,0,12,10,16,0,12,8,14,8,13,0,12
1500000US360290168002,360290168002,"Block Group 2, Census Tract 168, Erie County, New York",495,143,21,32,37,43,53,56,140,97,92,90,36,38,32,37,0,12,25,37,26,43,0,12,33,52
1500000US360290168003,360290168003,"Block Group 3, Census Tract 168, Erie County, New York",202,94,17,25,0,12,3,8,80,81,46,43,0,12,17,21,0,12,14,24,11,18,0,12,14,22
1500000US360290168004,360290168004,"Block Group 4, Census Tract 168, Erie County, New York",236,122,0,12,9,15,53,58,51,55,79,81,20,21,13,21,0,12,0,12,0,12,0,12,11,17
1500000US360290169001,360290169001,"Block Group 1, Census Tract 169, Erie County, New York",761,196,56,60,79,52,211,152,136,71,97,61,87,48,28,45,0,12,30,36,28,46,9,13,0,12
1500000US360290169002,360290169002,"Block Group 2, Census Tract 169, Erie County, New York",375,164,1,2,61,55,88,48,121,142,24,21,23,25,46,32,0,12,11,17,0,12,0,12,0,12
1500000US360290169003,360290169003,"Block Group 3, Census Tract 169, Erie County, New York",596,206,0,12,37,34,166,111,95,55,99,58,20,24,67,62,112,87,0,12,0,12,0,12,0,12
1500000US360290169004,360290169004,"Block Group 4, Census Tract 169, Erie County, New York",244,84,44,37,31,34,44,37,61,47,6,9,17,17,31,28,0,12,0,12,10,12,0,12,0,12
1500000US360290170001,360290170001,"Block Group 1, Census Tract 170, Erie County, New York",247,108,26,38,42,46,96,69,56,47,27,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360290170002,360290170002,"Block Group 2, Census Tract 170, Erie County, New York",633,146,11,18,55,51,186,85,187,100,110,63,34,30,12,24,0,12,0,12,7,10,31,31,0,12
1500000US360290171001,360290171001,"Block Group 1, Census Tract 171, Erie County, New York",134,91,0,12,0,12,0,12,41,43,31,44,0,12,9,14,26,43,0,12,27,44,0,12,0,12
1500000US360290171002,360290171002,"Block Group 2, Census Tract 171, Erie County, New York",280,123,14,20,0,12,23,30,53,43,86,70,41,38,26,38,0,12,37,47,0,12,0,12,0,12
1500000US360290171003,360290171003,"Block Group 3, Census Tract 171, Erie County, New York",263,118,0,12,0,12,33,26,48,44,62,52,40,42,70,52,0,12,0,12,0,12,10,16,0,12
1500000US360290171004,360290171004,"Block Group 4, Census Tract 171, Erie County, New York",282,176,0,12,0,12,33,50,68,67,92,62,38,27,51,49,0,12,0,12,0,12,0,12,0,12
1500000US360290171005,360290171005,"Block Group 5, Census Tract 171, Erie County, New York",227,131,10,23,10,15,118,107,23,27,47,48,0,12,8,13,0,12,9,14,2,4,0,12,0,12
1500000US360290172001,360290172001,"Block Group 1, Census Tract 172, Erie County, New York",425,113,10,12,69,73,79,56,6,10,140,77,35,34,38,31,0,12,0,12,30,38,13,20,5,11
1500000US360290172002,360290172002,"Block Group 2, Census Tract 172, Erie County, New York",219,125,0,12,87,73,9,13,53,66,24,22,21,27,0,12,0,12,25,23,0,12,0,12,0,12
1500000US360290172003,360290172003,"Block Group 3, Census Tract 172, Erie County, New York",363,135,7,12,15,20,59,44,75,45,36,28,57,36,101,76,0,12,13,15,0,12,0,12,0,12
1500000US360290173001,360290173001,"Block Group 1, Census Tract 173, Erie County, New York",1029,231,18,28,68,63,143,93,237,114,281,121,81,67,149,83,0,12,35,37,0,12,17,27,0,12
1500000US360290173002,360290173002,"Block Group 2, Census Tract 173, Erie County, New York",502,119,18,28,46,34,54,57,94,59,36,46,51,46,85,59,17,26,81,70,0,12,20,32,0,12
1500000US360290173003,360290173003,"Block Group 3, Census Tract 173, Erie County, New York",1377,280,44,51,121,86,166,89,240,89,282,97,184,89,209,103,40,36,31,35,60,51,0,12,0,12
1500000US360290173004,360290173004,"Block Group 4, Census Tract 173, Erie County, New York",659,297,113,224,42,33,63,78,185,93,159,84,28,22,13,21,13,21,30,34,13,22,0,12,0,12
1500000US360290174001,360290174001,"Block Group 1, Census Tract 174, Erie County, New York",323,167,9,15,52,49,69,61,113,105,15,17,0,12,56,57,0,12,9,15,0,12,0,12,0,12
1500000US360290174002,360290174002,"Block Group 2, Census Tract 174, Erie County, New York",316,102,31,50,78,54,68,47,24,26,65,46,0,12,25,31,0,12,9,14,8,12,0,12,8,12
1500000US360290174003,360290174003,"Block Group 3, Census Tract 174, Erie County, New York",303,133,12,17,51,54,107,87,33,32,27,21,6,8,16,17,0,12,0,12,4,8,11,18,36,51
1500000US360290174004,360290174004,"Block Group 4, Census Tract 174, Erie County, New York",226,108,0,12,17,20,73,59,59,66,40,41,0,12,0,12,0,12,0,12,37,58,0,12,0,12
1500000US360290175011,360290175011,"Block Group 1, Census Tract 175.01, Erie County, New York",222,77,8,13,36,26,48,39,19,19,25,30,0,12,56,46,0,12,0,12,6,12,24,22,0,12
1500000US360290175012,360290175012,"Block Group 2, Census Tract 175.01, Erie County, New York",317,84,71,43,76,43,28,27,13,15,36,26,16,25,29,29,4,6,0,12,17,17,27,22,0,12
1500000US360290175021,360290175021,"Block Group 1, Census Tract 175.02, Erie County, New York",414,122,0,12,43,29,125,70,38,30,36,25,13,10,76,59,8,13,7,11,57,42,11,15,0,12
1500000US360290175022,360290175022,"Block Group 2, Census Tract 175.02, Erie County, New York",591,134,43,33,80,46,83,41,72,40,61,39,26,25,63,34,15,16,10,11,95,52,43,33,0,12
1500000US360299400001,360299400001,"Block Group 1, Census Tract 9400, Erie County, New York",413,133,74,62,138,58,97,47,47,31,0,12,0,12,0,12,0,12,15,16,36,38,6,8,0,12
1500000US360299400002,360299400002,"Block Group 2, Census Tract 9400, Erie County, New York",188,53,17,16,62,34,53,33,2,5,6,10,0,12,3,6,26,16,10,15,0,12,0,12,9,13
1500000US360299401001,360299401001,"Block Group 1, Census Tract 9401, Erie County, New York",2,3,0,12,2,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360299900000,360299900000,"Block Group 0, Census Tract 9900, Erie County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360319601001,360319601001,"Block Group 1, Census Tract 9601, Essex County, New York",277,90,17,14,41,39,24,18,36,25,28,19,14,16,41,25,0,12,4,6,9,14,0,12,63,74
1500000US360319601002,360319601002,"Block Group 2, Census Tract 9601, Essex County, New York",504,86,39,25,71,41,101,59,18,13,90,35,104,46,37,22,5,7,16,22,0,12,17,17,6,9
1500000US360319601003,360319601003,"Block Group 3, Census Tract 9601, Essex County, New York",443,104,15,26,42,28,22,16,57,34,120,42,22,18,90,44,6,8,8,9,40,26,21,31,0,12
1500000US360319602001,360319602001,"Block Group 1, Census Tract 9602, Essex County, New York",558,166,79,75,0,12,37,25,36,30,73,59,71,42,120,95,64,52,35,29,35,28,7,10,1,5
1500000US360319602002,360319602002,"Block Group 2, Census Tract 9602, Essex County, New York",609,154,52,46,52,34,69,36,41,25,47,33,9,10,113,60,55,41,71,46,62,42,38,39,0,12
1500000US360319603001,360319603001,"Block Group 1, Census Tract 9603, Essex County, New York",796,114,49,28,109,41,196,69,186,47,64,31,64,45,70,29,7,6,3,5,33,29,5,9,10,11
1500000US360319603002,360319603002,"Block Group 2, Census Tract 9603, Essex County, New York",608,109,34,25,92,38,69,30,40,24,117,57,34,22,116,48,11,9,43,24,41,25,8,9,3,4
1500000US360319604981,360319604981,"Block Group 1, Census Tract 9604.98, Essex County, New York",790,210,122,95,217,110,128,80,245,138,16,22,4,7,23,23,13,19,10,18,12,19,0,12,0,12
1500000US360319604982,360319604982,"Block Group 2, Census Tract 9604.98, Essex County, New York",711,237,210,97,129,87,181,129,106,74,43,48,0,12,0,12,0,12,0,12,0,12,42,54,0,12
1500000US360319605981,360319605981,"Block Group 1, Census Tract 9605.98, Essex County, New York",404,207,35,48,190,171,36,42,10,16,53,38,13,20,15,25,0,12,41,66,11,18,0,12,0,12
1500000US360319605982,360319605982,"Block Group 2, Census Tract 9605.98, Essex County, New York",947,235,22,37,381,152,171,104,65,48,180,96,9,15,57,49,0,12,0,12,30,37,0,12,32,37
1500000US360319605983,360319605983,"Block Group 3, Census Tract 9605.98, Essex County, New York",449,160,101,84,224,102,24,20,32,39,35,42,11,18,14,23,0,12,8,14,0,12,0,12,0,12
1500000US360319605984,360319605984,"Block Group 4, Census Tract 9605.98, Essex County, New York",301,114,75,60,61,43,32,34,24,28,41,62,29,38,10,22,18,30,11,18,0,12,0,12,0,12
1500000US360319605985,360319605985,"Block Group 5, Census Tract 9605.98, Essex County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360319607001,360319607001,"Block Group 1, Census Tract 9607, Essex County, New York",692,114,40,25,130,38,140,47,119,45,46,23,6,7,80,33,21,13,13,11,50,24,30,29,17,16
1500000US360319607002,360319607002,"Block Group 2, Census Tract 9607, Essex County, New York",302,71,18,13,50,25,40,16,43,18,24,13,16,15,36,21,10,16,22,14,28,21,11,10,4,4
1500000US360319608001,360319608001,"Block Group 1, Census Tract 9608, Essex County, New York",375,112,26,23,90,44,57,46,76,56,48,26,10,15,22,17,11,17,25,33,10,12,0,12,0,12
1500000US360319608002,360319608002,"Block Group 2, Census Tract 9608, Essex County, New York",269,107,29,29,41,22,30,37,32,39,5,8,22,26,35,29,0,12,10,16,24,25,35,35,6,7
1500000US360319609001,360319609001,"Block Group 1, Census Tract 9609, Essex County, New York",283,84,92,39,72,49,28,18,13,13,29,23,0,12,14,15,7,7,0,12,4,6,15,16,9,14
1500000US360319609002,360319609002,"Block Group 2, Census Tract 9609, Essex County, New York",389,94,52,29,78,48,33,30,32,29,68,33,14,17,47,29,4,5,6,10,34,26,7,7,14,17
1500000US360319609003,360319609003,"Block Group 3, Census Tract 9609, Essex County, New York",472,191,91,71,99,43,48,36,107,106,23,20,21,21,6,8,12,14,17,16,27,22,11,10,10,15
1500000US360319609004,360319609004,"Block Group 4, Census Tract 9609, Essex County, New York",371,102,75,43,67,41,39,19,47,31,71,33,13,14,9,14,4,5,3,4,9,7,21,19,13,13
1500000US360319610001,360319610001,"Block Group 1, Census Tract 9610, Essex County, New York",498,159,12,19,32,33,65,56,0,12,53,58,0,12,154,113,71,65,0,12,17,19,94,80,0,12
1500000US360319610002,360319610002,"Block Group 2, Census Tract 9610, Essex County, New York",519,145,73,56,56,34,49,40,4,6,72,36,53,41,42,49,8,13,25,29,51,39,69,45,17,19
1500000US360319610003,360319610003,"Block Group 3, Census Tract 9610, Essex County, New York",488,116,48,36,44,33,5,7,21,15,107,69,70,58,40,37,59,36,6,10,13,15,50,39,25,34
1500000US360319610004,360319610004,"Block Group 4, Census Tract 9610, Essex County, New York",146,102,0,12,4,12,5,9,0,12,32,35,48,59,35,40,0,12,0,12,0,12,22,35,0,12
1500000US360319611001,360319611001,"Block Group 1, Census Tract 9611, Essex County, New York",521,94,8,11,55,40,100,44,40,26,96,34,12,11,9,12,23,25,44,28,37,32,70,38,27,26
1500000US360319611002,360319611002,"Block Group 2, Census Tract 9611, Essex County, New York",239,91,0,12,15,19,42,34,69,54,10,10,9,12,0,12,0,12,8,12,36,32,11,10,39,55
1500000US360319612001,360319612001,"Block Group 1, Census Tract 9612, Essex County, New York",184,109,0,12,27,31,31,45,53,43,5,15,0,12,0,12,0,12,0,12,0,12,68,63,0,12
1500000US360319612002,360319612002,"Block Group 2, Census Tract 9612, Essex County, New York",271,104,68,72,132,110,18,29,24,28,29,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360319612003,360319612003,"Block Group 3, Census Tract 9612, Essex County, New York",301,124,0,12,103,82,69,55,24,29,17,26,0,12,0,12,0,12,0,12,50,60,38,40,0,12
1500000US360319612004,360319612004,"Block Group 4, Census Tract 9612, Essex County, New York",333,156,122,72,66,40,84,98,12,18,0,12,3,6,0,12,0,12,0,12,27,41,11,19,8,14
1500000US360319612005,360319612005,"Block Group 5, Census Tract 9612, Essex County, New York",766,213,126,91,276,147,94,72,24,40,37,59,0,12,62,52,9,16,22,25,11,18,56,54,49,66
1500000US360319612006,360319612006,"Block Group 6, Census Tract 9612, Essex County, New York",326,146,53,51,191,129,14,23,16,26,0,12,0,12,0,12,0,12,15,25,37,36,0,12,0,12
1500000US360319613001,360319613001,"Block Group 1, Census Tract 9613, Essex County, New York",362,113,79,47,69,39,56,54,29,26,22,20,6,7,49,35,0,12,0,12,32,20,20,22,0,12
1500000US360319613002,360319613002,"Block Group 2, Census Tract 9613, Essex County, New York",192,83,4,6,68,41,17,19,36,41,3,5,0,12,14,17,0,12,10,15,4,7,30,22,6,8
1500000US360319614001,360319614001,"Block Group 1, Census Tract 9614, Essex County, New York",217,45,18,12,34,17,16,10,50,21,19,10,0,12,40,21,0,12,2,4,21,12,8,7,9,7
1500000US360319614002,360319614002,"Block Group 2, Census Tract 9614, Essex County, New York",241,60,24,20,64,22,15,9,3,3,8,7,29,21,34,15,2,3,4,5,25,16,14,11,19,13
1500000US360339400001,360339400001,"Block Group 1, Census Tract 9400, Franklin County, New York",468,171,65,81,223,139,76,77,10,21,94,77,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360339400002,360339400002,"Block Group 2, Census Tract 9400, Franklin County, New York",444,171,0,12,118,106,70,76,164,120,10,15,11,21,41,54,10,14,0,12,0,12,20,30,0,12
1500000US360339501001,360339501001,"Block Group 1, Census Tract 9501, Franklin County, New York",340,87,40,17,70,38,18,14,54,34,71,45,24,14,27,19,5,8,6,6,8,8,6,7,11,9
1500000US360339501002,360339501002,"Block Group 2, Census Tract 9501, Franklin County, New York",334,72,66,28,40,23,36,18,26,18,47,20,30,28,50,35,0,12,3,4,22,17,4,5,10,9
1500000US360339501003,360339501003,"Block Group 3, Census Tract 9501, Franklin County, New York",532,78,22,14,47,17,83,32,126,37,111,44,19,13,24,21,12,9,11,11,27,14,19,16,31,19
1500000US360339501004,360339501004,"Block Group 4, Census Tract 9501, Franklin County, New York",563,90,31,24,98,31,101,28,152,63,56,25,19,19,31,19,18,12,6,6,11,13,30,14,10,10
1500000US360339502001,360339502001,"Block Group 1, Census Tract 9502, Franklin County, New York",563,93,10,10,65,34,124,44,144,46,86,36,19,17,31,17,0,12,0,12,24,19,45,30,15,20
1500000US360339502002,360339502002,"Block Group 2, Census Tract 9502, Franklin County, New York",303,87,14,14,44,19,39,22,68,46,69,37,35,38,14,11,5,5,0,12,0,12,15,10,0,12
1500000US360339502003,360339502003,"Block Group 3, Census Tract 9502, Franklin County, New York",336,89,47,17,37,21,23,15,70,28,72,39,10,8,60,40,0,12,2,4,9,13,3,4,3,4
1500000US360339502004,360339502004,"Block Group 4, Census Tract 9502, Franklin County, New York",392,70,11,8,19,20,68,35,71,30,85,37,51,26,57,22,5,6,5,5,5,6,8,8,7,10
1500000US360339503001,360339503001,"Block Group 1, Census Tract 9503, Franklin County, New York",595,135,32,29,37,33,30,28,135,56,146,68,0,12,105,56,33,30,25,22,24,24,18,23,10,14
1500000US360339503002,360339503002,"Block Group 2, Census Tract 9503, Franklin County, New York",473,103,54,44,20,24,48,35,88,50,41,25,71,60,80,41,27,28,10,12,34,38,0,12,0,12
1500000US360339503003,360339503003,"Block Group 3, Census Tract 9503, Franklin County, New York",975,132,17,12,91,45,286,81,201,56,110,53,29,29,24,20,13,18,42,26,85,60,65,40,12,14
1500000US360339503004,360339503004,"Block Group 4, Census Tract 9503, Franklin County, New York",323,103,29,46,15,16,76,47,46,32,103,49,4,5,17,13,5,7,3,4,10,8,9,10,6,8
1500000US360339504001,360339504001,"Block Group 1, Census Tract 9504, Franklin County, New York",1229,296,89,81,259,113,436,181,191,99,97,74,0,12,58,77,0,12,16,30,51,36,14,24,18,26
1500000US360339504002,360339504002,"Block Group 2, Census Tract 9504, Franklin County, New York",285,118,102,93,106,67,31,29,12,20,0,12,0,12,0,12,0,12,0,12,24,34,10,17,0,12
1500000US360339504003,360339504003,"Block Group 3, Census Tract 9504, Franklin County, New York",186,79,29,29,75,69,35,31,20,24,18,30,0,12,0,12,0,12,0,12,0,12,0,12,9,15
1500000US360339504004,360339504004,"Block Group 4, Census Tract 9504, Franklin County, New York",348,141,9,15,131,71,88,63,0,12,59,61,0,12,15,25,24,23,0,12,22,26,0,12,0,12
1500000US360339504005,360339504005,"Block Group 5, Census Tract 9504, Franklin County, New York",500,229,0,12,77,59,122,103,98,70,76,64,71,113,0,12,35,53,0,12,12,20,9,15,0,12
1500000US360339505011,360339505011,"Block Group 1, Census Tract 9505.01, Franklin County, New York",357,138,66,60,148,67,23,29,15,25,39,60,9,13,0,12,0,12,0,12,28,31,7,12,22,30
1500000US360339505012,360339505012,"Block Group 2, Census Tract 9505.01, Franklin County, New York",250,129,32,51,95,91,35,36,33,34,11,22,0,12,0,12,0,12,0,12,0,12,0,12,44,49
1500000US360339505013,360339505013,"Block Group 3, Census Tract 9505.01, Franklin County, New York",620,211,155,138,152,74,79,49,15,16,69,62,0,12,13,21,0,12,41,63,8,13,76,99,12,20
1500000US360339505021,360339505021,"Block Group 1, Census Tract 9505.02, Franklin County, New York",390,132,35,28,86,61,68,43,78,48,20,25,10,16,48,48,0,12,0,12,0,12,35,28,10,15
1500000US360339505022,360339505022,"Block Group 2, Census Tract 9505.02, Franklin County, New York",237,90,6,11,61,53,95,69,22,21,30,27,0,12,3,6,0,12,0,12,8,11,12,14,0,12
